Entry	Gene names  (ordered locus )
P38858	YHR163W
P38956	YDR073W
P10870	YDL194W
Q03954	YDR201W
P32568	YDR011W
Q07549	YDL123W
Q04964	YML058W
P47037	YJL074C
Q06707	YLR385C
Q00947	YDR463W
P08153	YDR146C
P38163	YBL106C
P27692	YML010W
P25379	YCL064C
D6VTK4	YFL026W
Q06010	YLR389C
Q06677	YDR320C
Q12254	YPL163C
P39932	YDR536W
P32573	YNL202W
P40961	YGR132C
Q02890	YPL096W
P32383	YPL268W
P49167	YLR325C
P40470	YIL127C
Q08417	YOR049C
Q3E792	YGR027C
P47141	YJR101W
P10662	YDR347W
P47150	YJR113C
P30619	YDR164C
P38968	YDL195W
P39929	YLR025W
P39928	YIL147C
P36048	YKL173W
P40472	YIL123W
Q08491	YOR076C
P18480	YBR289W
Q12153	YDR312W
P39007	YGL022W
P38353	YBR283C
Q07084	YLR006C
P32893	YGR166W
P13574	YHR084W
P47154	YJR117W
P06784	YDL159W
P46676	YDR310C
P53852	YNL247W
P47030	YJL083W
P41896	YGR005C
P32830	YBR091C
P47096	YJR025C
P08521	YOR302W
P40433	YIL107C
P32459	YIR032C
P40502	YIL087C
P40053	YER080W
P53954	YNL048W
P32493	YMR064W
P22136	YMR282C
Q04728	YMR062C
P22936	YKL114C
Q12354	YLR118C
P41832	YNL271C
P36076	YKL088W
Q08955	YPL200W
Q3E731	YLL018C-A
P14832	YDR155C
P35176	YDR304C
Q00873	YKL087C
P21657	YIR023W
P38821	YHR113W
Q06349	YDR370C
P47120	YJR070C
P53759	YML080W
P23797	YMR281W
Q07830	YLL031C
Q04399	YDR506C
Q06201	YLR445W
P47088	YJR013W
P53961	YNL038W
P38875	YHR188C
Q04080	YDR434W
P38211	YBR004C
Q04082	YDR437W
P53306	YGR216C
P46961	YPL076W
P32363	YPL175W
P40540	YIL027C
Q07622	YDL203C
Q07716	YDL237W
P52910	YLR153C
Q07988	YLR040C
P07249	YMR042W
P0CX78	YLR158C
P00431	YKR066C
P32458	YJR076C
Q07897	YLR003C
Q05779	YLR201C
P17898	YNL130C
P49017	YML110C
P47160	YJR125C
P38604	YHR072W
P22140	YHR123W
P08640	YIR019C
P17064	YER056C
Q12119	YER060W-A
P42837	YNL325C
Q08906	YOR382W
P28006	YOR178C
P32791	YLR214W
P10823	YER020W
Q04458	YMR110C
P51979	YGL251C
P19882	YLR259C
P33734	YBR248C
P40985	YJR036C
P36078	YKL084W
P48570	YDL182W
P31383	YAL016W
Q08548	YOR175C
P47771	YMR170C
P52923	YNR074C
Q2V2Q1	YCL058W-A
P53109	YGL160W
P25377	YCR105W
P43553	YFL050C
P25649	YCR082W
P32789	YBL009W
P32323	YNR044W
Q08683	YOR249C
P0CD90	YLL052C
P38832	YHR126C
P53867	YNL223W
P40019	YER030W
Q06596	YPR199C
P50273	YDR350C
Q07457	YDL074C
P53741	YNR051C
Q08235	YOL077C
Q06706	YLR384C
P16892	YBL016W
P12709	YBR196C
Q12333	YOL152W
P32806	YJL044C
P43570	YFL027C
P02309	YBR009C; YNL030W
P39526	YJL207C
P53924	YNL116W
P39715	YAL059W
P38167	YBL101C
P38844	YHR143W
P40546	YIL019W
Q06340	YDR363W
P32353	YLR056W
P25621	YCR028C
Q05498	YDR339C
P46671	YMR052W
P38297	YBR179C
P22146	YMR307W
P47011	YJL137C
Q03016	YPL137C
P32621	YEL042W
P06774	YGL237C
P32836	YOR185C
P42944	YJL110C
P28817	YDR036C
P39996	YEL017W
P38753	YHL002W
P32590	YBR169C
P10591	YAL005C
Q6Q546	YNR032C-A
P53686	YPL015C
P29295	YPL204W
Q03213	YMR172W
P40015	YER019W
P18963	YBR140C
P13902	YOL108C
P53877	YNL182C
P07347	YHR013C
P07252	YJL209W
Q03654	YMR213W
P43635	YPR001W
Q07872	YLL038C
P18414	YBL040C
P38767	YHR032W
Q04991	YMR221C
P38196	YBL042C
P11710	YCL027W
P14742	YKL104C
Q99383	YOL123W
Q12031	YPR006C
P07245	YGR204W
P09440	YBR084W
P38907	YDR254W
P38313	YBR211C
P06243	YDL017W
P47130	YJR084W
Q12289	YOR100C
P32074	YNL287W
Q02770	YPL064C
P43600	YFR020W
P32460	YIR030C
P47005	YJL149W
P20447	YGL078C
P32328	YPR111W
P53388	YPL265W
Q08232	YOL073C
P53847	YNL258C
Q05610	YDR273W
Q12050	YOR144C
Q04233	YML006C
Q08622	YOR205C
Q06543	YLR243W
Q08957	YPL202C
Q12482	YPR021C
P40532	YIL040W
Q03862	YDR101C
Q08347	YOL164W
P40580	YIR036C
P53829	YNL288W
P29029	YLR286C
Q06675	YDR318W
P46962	YJL006C
P40087	YER143W
P25559	YCL016C
P32525	YJL201W
P40568	YIR010W
Q04089	YDR440W
P40516	YIL064W
P53246	YGR071C
P02293	YDR224C
P35843	YOR237W
P48353	YMR161W
Q08981	YPL267W
P00330	YOL086C
P47019	YJL122W
P32375	YIR027C
Q03673	YMR003W
Q12449	YDR214W
P32794	YLR397C
Q07528	YDL113C
P81451	YOL077W-A
P35727	YKL061W
P47041	YJL058C
P25356	YCR032W
P39113	YMR280C
P53838	YNL275W
P38891	YHR208W
P41733	YLR459W
P16522	YHR166C
P07834	YFL009W
Q3E7A9	YMR194C-B
P33307	YGL238W
P32471	YAL003W
P37292	YBR263W
Q96VH4	YCL026C-B
Q04410	YDR517W
Q08992	YPL280W
P25605	YCL009C
P47046	YJL051W
P32361	YHR079C
P53137	YGL110C
P00175	YML054C
Q12517	YOL149W
P32325	YDR052C
P38307	YBR201W
P32469	YLR172C
P43555	YFL048C
P47175	YJR147W
Q04429	YDR528W
P53187	YGL033W
P40037	YER057C
Q08561	YOR189W
P38912	YMR260C
P47125	YJR078W
Q12522	YPR016C
P40886	YJL214W
Q04329	YMR195W
P42833	YNL318C
P47042	YJL057C
P53631	YNR072W
P32585	YGR104C
P17709	YCL040W
P38156	YBR298C
P38158	YBR299W
P38157	YBR297W
P22133	YOL126C
P29496	YLR274W
P40957	YGL086W
P17505	YKL085W
P47025	YJL112W
Q12285	YOL111C
P32419	YDL078C
P47074	YJL013C
P38132	YBR202W
P38174	YBL091C
O13525	YDR204W
P00424	YNL052W
P27680	YOL096C
P53923	YNL119W
Q06469	YPR158W
P21182	YOL052C
P53550	YNL118C
P36162	YKR083C
Q99288	YDR051C
P25453	YER179W
P69771	YKR035W-A
P53208	YGR015C
P53073	YGL231C
P38732	YHL039W
Q04651	YML067C
P53121	YGL139W
P53834	YNL281W
P32599	YDR129C
Q08886	YOR371C
P07286	YBR243C
P38143	YBR244W
Q05905	YLR301W
Q12345	YLR052W
Q08416	YOR044W
P28777	YGL148W
P54074	YMR119W
P35193	YOL082W
Q06671	YLR431C
Q12092	YPL166W
P53855	YNL242W
Q12292	YOL083W
P18634	YLR392C
Q05123	YMR033W
P40518	YIL062C
P61829	Q0130
P38323	YBR227C
Q3E7B2	YJL062W-A
P43132	YLR015W
P53727	YNR027W
P38356	YBR290W
P47176	YJR148W
Q12128	YOR134W
P48237	YGR150C
Q06680	YDR325W
P47001	YJL158C
P32344	YLR204W
Q04689	YML050W
P43548	YFL055W
P53730	YNR030W
P32449	YBR249C
P38840	YHR137W
Q02887	YPL100W
Q06321	YLR189C
P80428	YJL081C
P00856	Q0080
Q05583	YDR267C
P48562	YNL298W
Q3E846	YMR244C-A
Q06405	YDR377W
P38360	YBR295W
P38636	YNL259C
Q12691	YDR038C
P33314	YKL092C
P25627	YCR047C
P53082	YGL220W
P39969	YER114C
Q06150	YLR267W
Q08965	YPL217C
P80235	YAR035W
Q06549	YLR245C
P39525	YER061C
D6W196	YNL083W
P22137	YGL206C
P25612	YCR107W
P36117	YKR021W
Q08269	YOL130W
P14540	YKL060C
P43549	YFL054C
P15274	YML035C
Q03687	YMR010W
P53895	YNL159C
Q12675	YDR093W
Q04052	YDR421W
P53244	YGR068C
P47117	YJR065C
P35183	YBL069W
P39945	YER101C
P38731	YHL040C
Q12406	YPR034W
P31386	YAL020C
P33313	YBR155W
P30902	YKL016C
P50944	YNL101W
P40452	YIL157C
P38176	YBL089W
Q12500	YLR114C
Q08754	YOR299W
P38346	YBR270C
Q06071	YLR408C
P03965	YJR109C
P38910	YOR020C
P36064	YKL137W
Q02486	YMR072W
P52893	YLR089C
P87275	YER093C-A
Q05955	YLR227C
P40467	YIL130W
P38724	YHL047C
P32450	YFL010W-A
P00830	YJR121W
P13090	YML116W
P40471	YIL124W
P48016	YPR026W
P18496	YLR393W
P40013	YER016W
Q12365	YPL255W
Q07660	YDL231C
P38084	YBR068C
P38813	YHR101C
P50077	YGR217W
Q01649	YMR198W
P14284	YPL167C
P15790	YIL035C
P25574	YCL045C
Q12431	YLL014W
P32799	YGL191W
P00045	YEL039C
Q03375	YDR482C
Q12089	YPL005W
Q08951	YPL195W
P46682	YGR261C
P40527	YIL048W
P53332	YGR277C
P35206	YBR036C
P19454	YOR061W
P21306	YPL271W
P22035	YKR099W
P50277	YNR058W
P24870	YDL155W
P27697	YGL119W
P53301	YGR189C
P38113	YBR145W
Q12032	YOR215C
P38971	YNL270C
P38266	YBR108W
P53943	YNL065W
P38179	YBL082C
Q04212	YMR041C
Q06497	YPR128C
P0CX77	YLR157C
Q06834	YPR093C
P16639	YGL017W
P40353	YOR377W
P38182	YBL078C
Q05789	YLR211C
P22768	YOL058W
Q12509	YLR085C
P33204	YKL013C
P38995	YDR270W
Q12067	YOR079C
P00854	Q0085
P39981	YEL064C
P17891	YGR167W
P41696	YOR113W
P53744	YNR056C
P47068	YJL020C
P39011	YPL161C
P29366	YBR200W
P48445	YDL141W
Q12291	YLR063W
P00425	YIL111W
Q03771	YDR161W
P12904	YGL115W
P21192	YLR131C
Q08902	YOR378W
Q08223	YOL053W
P10127	YGL256W
P24813	YDR423C
Q06598	YPR201W
P40969	YMR168C
P53188	YGL029W
P13365	YAL040C
P22516	YPL008W
Q12453	YOR112W
P04821	YLR310C
P38170	YBL097W
Q05521	YDR284C
P39112	YMR287C
P32601	YPR017C
Q08225	YOL057W
Q99247	YOL087C
P43616	YFR044C
P38149	YBR281C
P53871	YNL191W
P38287	YBR161W
P39009	YDL101C
Q08226	YOL063C
P32528	YBR208C
Q08054	YOL007C
P25651	YCR086W
P53854	YNL245C
P43497	YKL096W-A
P14922	YBR112C
Q04792	YMR250W
P38903	YOR014W
Q00955	YNR016C
P31787	YGR037C
Q12471	YOL136C
P53930	YNL107W
P18238	YBR085W
P38065	YBL037W
Q12674	YMR162C
Q05611	YDR275W
P36122	YKR027W
P06182	YAL039C
P24869	YPR119W
O13297	YPL228W
P00401	Q0045
Q05892	YLR290C
P31373	YAL012W
P15315	YGL166W
P18962	YHR028C
P37298	YDR178W
P47146	YJR108W
P40535	YIL036W
Q04516	YML087C
Q08702	YOR258W
P49089	YPR145W
P32660	YER166W
P40458	YIL146C
P53946	YNL059C
P53731	YNR035C
Q05933	YLR370C
Q12165	YDL004W
P13587	YDR040C
Q01896	YDR039C
Q12359	YDR384C
Q03153	YMR098C
P22135	YJL180C
P48524	YMR275C
Q04749	YMR068W
P85052	YER014C-A
P25385	YLR078C
P06115	YGR088W
P38221	YBR029C
Q12262	YPR046W
P08004	YNL192W
P11433	YAL041W
P08679	YCR005C
P38779	YHR052W
Q12348	YOL117W
Q06538	YLR241W
P53968	YNL027W
Q12028	YPR029C
Q00381	YJR058C
P0CX79	YLR160C
Q06541	YLR242C
P38316	YBR217W
P43601	YFR021W
P53090	YGL202W
Q04371	YMR027W
P36062	YKL146W
P40851	YPR122W
P32907	YNR002C
P41695	YGR188C
P43571	YFL025C
Q06703	YLR308W
Q12748	YLR381W
P32656	YER163C
P25342	YCR002C
Q04935	YDR231C
P00420	Q0275
P25618	YCR017C
P25355	YCR054C
Q04201	YML101C
Q03220	YMR180C
Q08923	YPL181W
P06773	YHR144C
P18899	YMR173W
P14164	YKL112W
P32463	YKL192C
P39925	YER017C
Q08641	YOR239W
P53909	YNL141W
P40024	YER036C
P36090	YKL047W
P53933	YNL094W
P38207	YBL019W
P20486	YBR135W
Q12309	YLR117C
Q12025	YDR056C
P0CX12	YBR302C
P07255	YDL067C
P40312	YNL111C
Q99321	YOR163W
P69851	YDR320C-A
P38121	YBL035C
P36049	YKL172W
P38874	YHR187W
Q07651	YDL222C
P38231	YBR047W
P41813	YNL068C
P08524	YJL167W
P25585	YCL058C
Q04839	YMR255W
P25641	YCR068W
P53264	YGR110W
P36107	YKL004W
Q05949	YLR226W
P22804	YIL004C
P39713	YAL061W
P39714	YAL060W
P38041	YBL085W
P33306	YER167W
P07253	YBR120C
P43569	YFL028C
P24868	YGR108W
P06704	YOR257W
P27636	YAR019C
P53168	YGL061C
Q04368	YMR025W
P40465	YIL132C
P47081	YJL003W
P42842	YNL313C
Q05874	YLR285W
P38347	YBR271W
P32501	YDR211W
P43613	YFR041C
Q12480	YPR004C
Q03096	YIL009C-A
P27882	YGR029W
P24521	YMR220W
P18411	YAL008W
P39012	YLR088W
Q12001	YOR002W
Q04413	YDR525W
P34233	YKL185W
P53841	YNL269W
P53755	YNR069C
Q01389	YJL095W
Q06338	YDR361C
P21269	YER168C
P13517	YIL034C
P53836	YNL278W
P32657	YER164W
Q12145	YPR013C
Q03690	YMR012W
P43639	YGL019W
P38930	YOR039W
P00427	YHR051W
P53314	YGR247W
P46947	YGL174W
P41817	YPL177C
P07143	YOR065W
Q04895	YIR028W
P54838	YML070W
P39517	YDL160C
Q05031	YMR238W
Q12432	YPR023C
P48235	YGR146C
Q03921	YDR141C
Q12168	YLR144C
Q12418	YLR094C
P04397	YBR019C
P53849	YNL255C
P38263	YBR105C
Q08361	YOL165C
Q99299	YPL158C
P53974	YNL020C
P11076	YDL192W
P53309	YGR241C
P53890	YNL166C
P21560	YPL215W
Q03941	YDR196C
P20438	YPL256C
Q3E829	YDL160C-A
P14180	YBR038W
P32178	YPR060C
P25656	YCR094W
Q12468	YDL216C
Q06440	YLR429W
P04037	YGL187C
P49573	YPR124W
P46963	YML112W
P13663	YDR158W
P53095	YGL196W
Q12015	YOR223W
P47027	YJL090C
P32801	YKL048C
P00924	YGR254W
P40456	YIL151C
P28240	YER065C
P42884	YNL331C
Q03233	YMR184W
P38700	YHL019C
Q12380	YPL149W
P36149	YKR068C
Q02948	YPL120W
P07267	YPL154C
P29465	YBR023C
P25694	YDL126C
Q12018	YDL132W
P09119	YJL194W
P53318	YGR255C
P21595	YDR402C
P10614	YHR007C
P32626	YEL038W
P53743	YNR054C
P29704	YHR190W
Q08645	YOR241W
P36143	YKR058W
Q06336	YDR358W
P43535	YFR009W
P47129	YJR083C
P38305	YBR194W
P25371	YCR011C
P46672	YGL105W
P22108	YDR530C
P0CZ17	YLR155C
P14904	YKL103C
P48361	YGR097W
P53983	YNL008C
P39724	YAL046C
P34730	YDR099W
P40512	YIL071C
P32347	YDR047W
P33750	YLL011W
P27344	YBR278W
P16521	YLR249W
P38819	YHR110W
P22007	YDL090C
Q04433	YDR534C
P13711	YGL205W
Q07732	YDL239C
P40344	YNR007C
Q01532	YNL239W
P26448	YMR055C
P53630	YNR057C
P29311	YER177W
P06787	YBR109C
P36130	YKR036C
Q06350	YDR371W
P40202	YMR038C
P89105	YOL145C
Q12395	YLR128W
Q08949	YPL194W
P47179	YJR151C
P21705	YNL314W
Q12743	YDR411C
P39985	YEL055C
P38195	YBL043W
Q02647	YDR424C
Q04603	YDR121W
Q12396	YLR080W
P25335	YIR029W
P50082	YGR225W
Q12433	YOR023C
P40351	YOR067C
Q04412	YDR524C
P00546	YBR160W
P38843	YHR142W
P36012	YKL049C
P53202	YGR003W
P06634	YOR204W
P20449	YOR046C
Q03373	YDR480W
Q08729	YOR264W
P32474	YDR518W
Q08119	YOL017W
Q12452	YLR100W
P29703	YKL019W
P0CX10	YOR393W
P43557	YFL046W
Q12497	YDR070C
P38894	YHR211W
Q08967	YPL221W
P38137	YBR222C
P46949	YGR196C
P13045	YDR009W
Q08905	YOR381W
Q04601	YDR118W
P40994	YOR094W
P19880	YML007W
P38115	YBR149W
P47064	YJL024C
P38153	YBR288C
P36973	YDR441C
P39524	YAL026C
P53194	YGL007W
P32639	YER172C
P53062	YGL247W
P47039	YJL060W
P50084	YGR230W
P53958	YNL042W
P37366	YPR025C
P32582	YGR155W
P32562	YMR001C
P53859	YNL232W
Q3E7A4	YBL059C-A
P43542	YFL062W
P53239	YGR062C
P00044	YJR048W
P53899	YNL155W
P23285	YHR057C
P47976	YDR151C
Q06151	YLR270W
P24783	YNL112W
Q03063	YPL049C
P38728	YHL043W
P38737	YHL030W
Q06011	YLR390W
P33412	YGR007W
P02992	YOR187W
P38260	YBR101C
Q03898	YDR130C
P40020	YER032W
P19145	YKR039W
Q02895	YPL088W
P40416	YMR301C
P47113	YJR053W
P26449	YOR026W
Q99177	YPR057W
P38273	YBR131W
P53197	YGL003C
Q06139	YLR346C
P38723	YHL048W
P38845	YHR146W
P32623	YEL040W
P41735	YOR125C
Q12046	YDL209C
P47103	YJR032W
Q05924	YLR361C
Q12123	YOR173W
Q04217	YMR128W
Q12086	YDR263C
P38836	YHR132C
Q03466	YDR206W
P40487	YIL103W
Q07747	YDL243C
P00331	YMR303C
P38884	YHR198C
P54783	YML086C
P60010	YFL039C
P08019	YIL099W
P05085	YML099C
P49435	YML022W
P16550	YCL050C
Q12527	YPR049C
P25568	YCL038C
P04076	YHR018C
P38696	YHR129C
Q12386	YOR141C
P38328	YBR234C
P38111	YBR136W
Q05809	YLR218C
P38077	YBR039W
P81449	YDR322C-A
Q12233	YPR020W
P40501	YIL088C
Q3E823	YPL189C-A
P38110	YBL088C
P32453	YNL315C
Q08409	YOR011W
P41697	YLR319C
P27637	YAR014C
P32504	YGR140W
P35203	YMR094W
P17106	YJR060W
P47177	YJR149W
P39533	YJL200C
P32357	YBL074C
P38285	YBR158W
P14843	YDR035W
P53104	YGL180W
Q04549	YDR106W
Q06159	YLR312C
P40074	YER119C
P07251	YBL099W
Q12142	YDL149W
P48558	YNL305C
Q08492	YOR078W
Q12191	YDL099W
P53298	YGR179C
Q00684	YFR028C
P39110	YMR138W
P53195	YGL005C
P38308	YBR203W
P10174	YMR256C
P38892	YHR209W
P39976	YEL071W
Q08650	YOR245C
P02994	YPR080W; YBR118W
P47163	YJR129C
P03875	Q0050
P53319	YGR256W
P22580	YDR242W
Q12476	YDL175C
Q01976	YBR111C
P07248	YDR216W
Q12184	YPL252C
Q02804	YPL051W
P18544	YOL140W
Q99325	YOR152C
P08566	YDR127W
P46989	YJL178C
Q06485	YLR356W
P32381	YDL029W
P46983	YJL185C
P09457	YDR298C
P05626	YPL078C
Q12349	YLR295C
Q06631	YDR299W
P38770	YHR036W
P41698	YLR353W
Q06604	YPR171W
P38772	YHR040W
P27825	YAL058W
P40086	YER141W
Q12084	YDR020C
P26343	YKR034W
P04819	YDL164C
P23501	YKR053C
P19414	YLR304C
P40047	YER073W
P32858	YKL037W
P23180	YHL021C
P32317	YEL052W
P25376	YCL025C
Q01574	YAL054C
P18239	YBL030C
P53886	YNL172W
P47136	YJR092W
P12630	YIL015W
Q05029	YMR237W
P47158	YJR122W
P12962	YOR276W
P38042	YBL084C
P53865	YNL225C
P40094	YER157W
P32378	YNR041C
P28319	YKL096W
P38909	YOR037W
Q06409	YLR422W
P35732	YKL054C
P53267	YGR113W
P31116	YJR139C
P21623	YDR403W
P47144	YJR106W
P47110	YJR043C
P38774	YHR044C
P38773	YHR043C
P07261	YPL075W
Q01722	YNL199C
P39958	YER136W
P40553	YIL010W
P40059	YER088C
P36039	YKL207W
Q02884	YPL101W
P52892	YDR111C
P47140	YJR100C
P47015	YJL131C
P40529	YIL044C
Q08004	YLR074C
P39988	YEL029C
P38278	YBR141C
P38265	YBR107C
P06101	YDR168W
Q03048	YLL050C
P53728	YNR028W
P53830	YNL286W
P38859	YHR164C
Q07786	YDL246C
P40564	YIR004W
P53911	YNL136W
P38248	YBR078W
P47138	YJR097W
Q04067	YDR429C
P23542	YLR027C
P38885	YHR199C
P33304	YDR085C
Q12440	YLR127C
P38862	YHR171W
P13586	YGL167C
P36106	YKL005C
P25337	YCR063W
P53226	YGR041W
P35817	YLR399C
Q06333	YDR357C
Q04199	YML102W
P09798	YKL022C
P32468	YHR107C
Q06156	YLR272C
P35190	YGL215W
P00410	Q0250
Q06096	YPR105C
Q02554	YMR240C
Q06705	YLR380W
Q08496	YOR080W
Q02710	YPL021W
P46957	YJR006W
P38332	YBR246W
P36037	YKL213C
P14020	YPR183W
Q05775	YLR192C
P39540	YJL196C
P09032	YOR260W
P29589	YHR093W
P40563	YIR003W
P38080	YBR059C
P38242	YBR070C
P48360	YDR376W
P37302	YBR286W
P19146	YDL137W
Q07442	YDL070W
Q08280	YOL137W
P15703	YGR282C
P53615	YNL036W
P43568	YFL029C
P25296	YKL190W
P43618	YFR046C
P24871	YLR210W
P40526	YIL049W
P21147	YGL055W
Q99222	YOR129C
P47143	YJR105W
P38628	YEL058W
P00812	YPL111W
P04710	YMR056C
Q12107	YLR102C
P43583	YFL007W
P53286	YGR142W
P16474	YJL034W
P47134	YJR089W
P47818	YLR220W
Q06632	YDR301W
Q02732	YPL018W
P43634	YLR098C
Q3E835	YOL086W-A
P53280	YGR134W
P35201	YKL089W
P19073	YLR229C
P38125	YBR180W
P33413	YHL016C
Q04659	YMR048W
P41810	YDR238C
P46681	YDL178W
Q00362	YGL190C
P47182	YJR155W
P47127	YJR080C
P07246	YMR083W
P43633	YGL021W
P16661	YBR110W
P43636	YGL065C
P53868	YNL219C
Q12140	YDL037C
P14905	YDR197W
P04817	YEL063C
Q03705	YML036W
P38147	YBR274W
Q06702	YLR307W
Q06697	YLR418C
P00163	Q0105
Q12013	YOR034C
P47029	YJL084C
P53178	YGL047W
P0CD91	YPR192W
P53940	YNL077W
Q04489	YML096W
P46993	YJL170C
Q12048	YPL250C
Q12421	YDR022C
P47082	YJR001W
Q12226	YLL063C
P38928	YIL140W
P81450	YML081C-A
P23293	YPR161C
P38934	YOR198C
P48582	YPL084W
P53323	YGR262C
P25558	YCL014W
P25300	YCR038C
P39101	YER048C
P47167	YJR135C
P20437	YMR199W
O13547	YLR390W-A
P40558	YIL003W
Q06032	YLR394W
P36075	YKL090W
P47089	YJR014W
P47187	YJR161C
Q05790	YLR213C
P43621	YFR051C
P52868	YGL128C
P38818	YHR109W
P0CH64	YNL335W
Q12091	YPL170W
P09624	YFL018C
P54005	YMR316W
P15801	YOR330C
P23776	YLR300W
P52911	YDR261C
Q12403	YDL018C
Q03018	YGR098C
P38312	YBR210W
P40466	YIL131C
Q08907	YOR383C
P40214	YMR144W
P40088	YER145C
P13181	YLR081W
P37303	YEL046C
P48236	YGR149W
P05373	YGL040C
P40325	YGR268C
P47155	YJR118C
P38865	YHR175W
Q07533	YDL117W
P38877	YHR191C
P89113	YOL052C-A
P24784	YPL119C
P32330	YKL121W
Q02202	YKR004C
P15436	YDL102W
P40318	YIL030C
P32461	YKL191W
P42935	YGR200C
Q08421	YOR051C
P39875	YOR033C
P05453	YDR172W
P38866	YHR176W
P50264	YMR020W
P17261	YCR075C
Q06179	YLR454W
P31381	YAL022C
P04385	YBR020W
P32190	YHL032C
P53551	YPL127C
P47912	YMR246W
P49090	YGR124W
P31384	YAL021C
P52924	YNR075W
P39103	YML129C
P53344	YGR295C
P06106	YLR303W
P15365	YJR152W
P53734	YNR038W
P39708	YAL062W
P25615	YCR014C
Q06200	YLR443W
P0CX08	YEL070W
Q04949	YMR299C
P36152	YKR071C
P32604	YJL155C
P38913	YDL045C
P0CX11	YPL281C
P40209	YMR136W
P05316	YBR021W
Q03655	YMR215W
P38310	YBR207W
P33893	YBL080C
P39717	YAL056W
P39984	YEL056W
P47156	YJR119C
P36005	YKL161C
Q07541	YDL121C
Q04660	YMR049C
P43572	YFL024C
P40557	YIL005W
P53918	YNL125C
P45976	YJR093C
Q03254	YMR277W
Q12051	YPL069C
Q03330	YGR252W
P28241	YOR136W
P32464	YKL189W
P41939	YLR174W
P53982	YNL009W
P21954	YDL066W
P39993	YEL022W
Q07845	YLL035W
Q12060	YPL254W
P00549	YAL038W
P38620	YER099C
P54115	YPL061W
P10869	YER052C
Q04894	YMR318C
P38090	YBR132C
P37254	YNR033W
P32454	YKL157W
P38281	YBR151W
Q07879	YLL042C
Q03818	YMR159C
P38929	YGL006W
P32873	YPL115C
P41815	YDR046C
P39960	YER155C
P53934	YNL092W
P32943	YGR109C
P27895	YEL061C
P04039	YLR395C
Q02883	YPL103C
Q12393	YLR091W
P41911	YOL059W
P36113	YKR017C
P06244	YJL164C
P06208	YNL104C
P09201	YLR377C
P38140	YBR239C
P22696	YJR017C
P40098	YER182W
P39521	YPR104C
P00358	YJR009C
P25569	YCL039W
P38011	YMR116C
P47102	YJR031C
P37020	YJR040W
Q06636	YDR302W
P15496	YPL117C
P32642	YER174C
P09950	YDR232W
Q02799	YPL054W
P33416	YDR258C
P12684	YLR450W
P20459	YJR007W
Q12157	YDL008W
P27614	YJL172W
P00729	YMR297W
P53223	YGR036C
P47112	YJR046W
Q12287	YLL009C
P53235	YGR054W
P53173	YGL054C
P53848	YNL256W
P00359	YGR192C
P19097	YPL231W
Q02207	YKR009C
P40066	YER107C
Q03833	YDR096W
Q12263	YDR507C
P32775	YEL011W
P33892	YGL195W
Q06625	YPR184W
P36148	YKR067W
P25373	YCL035C
Q02784	YPL059W
Q08929	YPL189W
P09932	YDL227C
P54839	YML126C
P46958	YJL146W
P30605	YDR497C
P32895	YKL181W
P38702	YHR002W
Q08001	YLR072W
P53753	YNR067C
P03870	R0010W
P53279	YGR131W
P03069	YEL009C
Q12154	YDL100C
Q08726	YOR262W
P14064	YKL109W
P38074	YBR034C
Q05827	YMR251W-A
P39522	YJR016C
P43598	YFR017C
P40006	YEL001C
Q99312	YOR155C
P38991	YPL209C
P53125	YGL133W
P25642	YCR071C
Q12166	YOR108W
P43586	YFR001W
P47145	YJR107W
Q12171	YOR147W
P42940	YGR207C
P32476	YGR175C
P42222	YMR323W
P46998	YJL161W
P40492	YIL097W
Q07825	YLL029W
P36088	YKL069W
Q06104	YPR109W
P25370	YCL036W
P39722	YAL048C
P41277	YIL053W
Q04432	YDR533C
P53389	YNR055C
Q05787	YLR207W
P40559	YIL002C
P50942	YNL106C
Q02821	YNL189W
P36224	YMR294W
Q12494	YDR017C
Q06211	YPR164W
P38139	YBR204C
P43560	YFL042C
P32807	YMR284W
Q12446	YOR181W
Q08218	YOL047C
P38226	YBR042C
Q01454	YPR135W
P47050	YJL047C
P69850	YBR233W-A
P32644	YER176W
P38715	YHR104W
P38635	YFR025C
P45820	YGL168W
P53892	YNL164C
P32481	YER025W
P25038	YOL023W
P32467	YHR092C
P36035	YKL217W
P22517	YOL016C
P42838	YNL323W
P25045	YMR296C
P53905	YNL147W
Q08977	YPL260W
Q08412	YOR042W
Q05080	YMR032W
P38428	YMR264W
P07262	YOR375C
Q04216	YMR126C
P31385	YAL013W
Q99252	YOR092W
P38246	YBR076W
Q3E840	YBL071W-A
P41913	YOR355W
P06103	YOR361C
P32771	YDL168W
P35731	YKL055C
P34756	YFR019W
P40491	YIL098C
P53889	YNL168C
Q08911	YOR388C
P25653	YCR089W
P08417	YPL262W
P25555	YCL011C
P14065	YOR120W
Q12096	YOR320C
P46984	YJL184W
P06775	YGR191W
Q99332	YOR324C
P25369	YCL034W
P14066	YDL069C
P07258	YOR303W
P28495	YKL007W
P53894	YNL161W
Q12114	YLR330W
Q08685	YOR250C
P53959	YNL041C
Q03981	YDR179C
P53079	YGL223C
P40442	YIL169C
P53769	YLR323C
P43550	YFL053W
Q02908	YPL086C
P32768	YAR050W
A0A023PZB3	YER038W-A
P38124	YBR008C
P40515	YIL065C
Q03557	YMR293C
P31380	YAL019W
