Protein,L2FC,p,q
P40096,0.462530037169947,0.00139673042238893,0.012224232521952
P40098,0.0168092503018565,0.880956781230203,0.910270959825718
P40106,0.344124310318569,0.00250190014950102,0.0164423707704398
P40107,0.555663785927081,0.00548760780172234,0.0255686341530799
P40150,-0.560558478212844,0.00433567952455568,0.0224871941090105
P40154,-0.995241105363622,0.081179938931612,0.150306961165954
P40155,0.0678852103495965,0.865671987123049,0.898793810934001
P40157,-0.215070090648879,0.00861099807076721,0.0340822700770623
P40159,-0.370356681920368,0.00840364914667664,0.0334567815792572
P40160,-0.104516453465517,0.47639453445807,0.576089219565694
P40161,0.404603799064149,0.031803782811715,0.0763470851361198
P40164,0.923456334480659,0.00147878237537914,0.0123547532445469
P40165,0.978820285994235,0.00463940725494421,0.023438167541106
P40168,0.294531053428641,0.165324228579151,0.253402522973556
P40169,0.571134313779133,0.0550423734634263,0.112743798784989
P40185,-0.0378943082847386,0.827911105218459,0.873219673165738
P40202,0.0998985443227039,0.135721449297728,0.218390491469589
P40204,-2.30460709587885,0.000724296101398202,0.00901475848724998
P40207,-0.324692344508661,0.0542820298619301,0.111388170170397
P40208,-0.285984986047478,0.0175426061997901,0.0516981061943424
P40210,-0.271924015825727,0.0180956303321568,0.0528783011817225
P40212,-2.43825403057368,0.00159423402147672,0.012906066350475
P40215,0.731096978152728,0.00396980852901032,0.0214420231375844
P40217,0.0596436326798499,0.276802933132573,0.378747700357276
P40219,-0.308202721144327,0.00184406853345646,0.0141913193146251
P40260,0.0996327586597463,0.533163143388534,0.628821064803166
P40302,0.436050282014904,0.00150891470790988,0.0124739549083789
P40303,0.145989859340875,0.247289488698403,0.347102696370502
P40308,-0.235646609687267,0.0760319049258437,0.143277900838034
P40312,1.31522169769072,1.08443640472066e-06,0.000919602071203116
P40317,-0.139571183276271,0.65576492656623,0.733744665557616
P40318,-0.236916351903316,0.105473171800139,0.181698831257528
P40319,-1.19736751271216,1.10807963060297e-05,0.0020859106374365
P40325,-0.136712604852635,0.51139916348478,0.608014708216044
P40327,0.235166302900999,0.00263863266549394,0.0170188051422011
P40328,-0.0757077294649205,0.548225167837521,0.640571742785006
P40335,0.331626527077703,0.080338733356407,0.149319990983525
P40339,0.0404724020368621,0.664089485301492,0.740454950243047
P40340,-0.00146523010865055,0.98451130568797,0.988591577529187
P40341,0.322141162534733,7.74781224772748e-05,0.00355142961409346
P40343,-0.0559137817499102,0.577377585756874,0.665691628445723
P40344,-0.289835909096605,0.0706650669923461,0.136501086126445
P40345,-0.29087496896363,0.118913425327439,0.197916751084727
P40347,0.30436063662967,0.0769243224032028,0.144318197783
P40348,-0.171141706118339,0.0242721189277388,0.06367442181198
P40350,-0.0384786193287853,0.549131363908526,0.641188842126582
P40354,-0.221717481427615,0.0554147047515565,0.113232938865831
P40356,0.294318591887178,0.122356399134716,0.202455076031686
P40357,-0.468005851568919,0.00736246517241339,0.0306326373776753
P40358,0.217302754134847,0.130669020168127,0.212274576824851
P40362,-0.148892509347468,0.113461278343004,0.190903103243785
P40363,0.213628263198261,0.0891844421471786,0.160911504129378
P40364,0.134700026184916,0.173183475957174,0.26295360360194
P40366,0.177165069292704,0.373441427731117,0.476566336668153
P40367,-0.036026956402329,0.826458266297851,0.871958457008495
P40368,-0.0514837646067496,0.63903010626535,0.719412585613032
P40413,0.0202615544191377,0.704593304512981,0.772956173644254
P40414,0.281110334271843,0.110799426790133,0.187915827836066
P40416,-0.0702834108708701,0.695222490449955,0.766394113619189
P40422,-0.351490849416944,0.0319339864665734,0.0765512947665138
P40433,-0.310168302192231,0.00972506464315077,0.0361344949985549
P40449,-0.240768618188624,0.114386923975633,0.192174564698042
P40452,-0.240189165725438,0.363751237393342,0.46744553714701
P40453,-0.0441562469080749,0.787462832402424,0.839432409650856
P40454,3.37588948093887,0.00186980758200925,0.0142846561220166
P40457,-0.205734787337212,0.00392318428880943,0.0213193410393091
P40459,0.513862578142538,0.0022308158826276,0.0156341476732909
P40462,0.442576078053108,0.000712003057537282,0.00901162078793456
P40463,-0.299840274148701,0.0587254560447125,0.118428505888029
P40466,-0.63277378043027,0.0177496147309293,0.0521721777879654
P40467,0.0114078599568836,0.863244785080648,0.897097521750478
P40468,-0.521608281435444,0.00116281456042434,0.0116350058671368
P40469,0.775246858609845,0.00210492388474023,0.0152559603727154
P40470,-0.169308326482933,0.139250725853387,0.222486322230187
P40471,-0.154278217496975,0.0543167185191197,0.111391964460008
P40472,-0.321644642336725,0.0496139209271494,0.104723347719285
P40474,-0.448249914924073,0.0195386575115621,0.0555533330085655
P40477,-0.231436327788345,0.02576762301202,0.0665679948642588
P40480,-0.284655637533265,0.148115827549167,0.233678552114779
P40481,0.235560566274364,0.0898033810174528,0.161684218901911
P40482,0.44809488143179,0.033344098620206,0.0787626619218236
P40483,0.313692414492523,0.0306668600751593,0.0743545313616443
P40484,-0.163322681030597,0.525788504745332,0.621960789302767
P40485,-0.196145449708545,0.0963571457047294,0.17048302932338
P40486,0.210998800808127,0.0591828416851545,0.119138397030293
P40487,0.311592576490223,0.124794971389282,0.205288333148614
P40491,-0.15816945845184,0.120359721425027,0.199735897785563
P40492,0.93803114051662,0.0140584228121422,0.0447777157806464
P40493,-0.283359872672377,0.0831302300756597,0.152916345128328
P40494,-0.106867760649302,0.318396368304379,0.422535399565123
P40495,0.380120973247631,0.0023108695712387,0.0160555310520094
P40496,0.081994954810955,0.774015192930286,0.829005220846079
P40498,-0.0944454380102399,0.0805174475737111,0.149426986155414
P40501,0.59242007651493,0.000708602408443464,0.00900216992299712
P40505,-0.638575453856544,8.69362048862566e-05,0.00377057181594896
P40506,-0.0712812819769945,0.650208942679673,0.729261328518844
P40507,0.263310307078304,0.248111978391598,0.34776687219186
P40509,0.988325369120356,0.00145452763170828,0.0122730291710311
P40510,0.290425997528954,0.000701072176013565,0.00893998804901508
P40513,-0.57020160202717,0.028384966316807,0.0707012886224089
P40515,0.27804928460626,0.0809161210004341,0.149982230837963
P40517,0.377936215885503,0.000660099221450135,0.00874631468421428
P40518,0.0694499233900962,0.499590361384229,0.596693840075811
P40527,-0.0443501346010281,0.621558490500646,0.704419111185497
P40528,-0.336834554250799,0.104748438282,0.180909726401499
P40529,-0.477172445505385,0.00220421401562,0.015479697600379
P40531,-0.218297692345392,0.00203886170303269,0.0149693049711837
P40533,-0.176861264538752,0.0597277579594645,0.119950595025757
P40535,-0.557497764254093,0.103137124636989,0.179405706035214
P40540,0.965483682940825,0.000659225388803673,0.00874631468421428
P40541,1.2004336648254,0.00212072338283734,0.0152779738066072
P40545,0.671864667895605,8.35712254620825e-05,0.0036814752826933
P40548,0.0685134752223583,0.63866338702961,0.719238449138259
P40549,-0.164483163174928,0.665385361396264,0.740724366871062
P40553,0.00521300744769652,0.89453183683817,0.920865551003057
P40554,1.19300713386036,7.39139628116361e-05,0.00355142961409346
P40555,0.108437350884325,0.671908059575481,0.746271165055676
P40557,-0.148795718942937,0.0361759780724767,0.0835891809413085
P40558,0.735093471053752,0.0273642383816309,0.0691044352027708
P40561,-0.226072534529996,0.0233961823539438,0.0623408095401236
P40563,-0.0991740578431024,0.123247313875733,0.203227517134421
P40564,-0.0690166154365369,0.241548695536226,0.340588817010053
P40566,-0.307325842152912,0.222538423883049,0.318771255832476
P40576,1.4217200273283,1.15328473959755e-05,0.0020859106374365
P40579,0.745124663802772,0.0227704229275976,0.061396879626718
P40580,0.0721617215935692,0.282718939280489,0.384824495200409
P40581,-0.196277126995629,0.0128070667488799,0.0426315705713452
P40582,0.360124328806781,0.0988217115652992,0.173680438149997
P40693,-0.203258985620329,0.0894238661843446,0.161086433402707
P40825,0.0675283680286047,0.151753576341212,0.237868081678388
P40850,0.558717869205894,0.012245472837087,0.041536643863399
P40856,-0.175487175537022,0.322938758432904,0.42743460002529
P40857,2.23665359953754,0.00367326486510579,0.0206754015543465
P40858,-0.280182261936383,0.0154331645581603,0.0472408024704435
P40893,0.10804719012244,0.348422134262021,0.45246856026676
P40956,-0.207345630997349,0.00933587109831763,0.0356523871824312
P40958,0.295179435857102,0.394067521071099,0.496721304895269
P40959,0.0918906745429538,0.564031510762188,0.654833052254046
P40960,-0.251608686876409,0.215644845663885,0.311262687868892
P40961,0.0338225192167882,0.4827009425261,0.581304429951787
P40970,0.810233685649467,0.0186298889772734,0.0538787565720076
P40986,-0.470825283897968,0.00439839737788273,0.0226393989465527
P40989,0.476481705418328,0.114381393452361,0.192174564698042
P40991,-0.0519207118155222,0.267495553773073,0.368689523932655
P41056,0.119398672089399,0.559872014465837,0.651264016827201
P41057,-0.371241017210193,0.0130954021450082,0.0432038211817996
P41058,-0.312212863424207,0.00516448154780992,0.0247079286462218
P41277,1.10273509480461,5.92623637314871e-05,0.00338618586867373
P41318,-0.170196751064344,0.133704214014802,0.216070261125799
P41338,0.13635424363923,0.0901074057159294,0.162059554712849
P41543,0.839620543663143,0.00423637500170071,0.0223480311131708
P41697,-0.698214239739117,0.000222968537562116,0.00524712927573315
P41734,1.53423738234035,0.000252419101142439,0.00547790487942495
P41805,-0.332556234144999,0.00413168938726035,0.0220010838329468
P41807,0.949059865335558,2.5146109097011e-05,0.00261175046062463
P41810,0.408665959201897,0.0031759884146351,0.0187682102830005
P41811,0.737444926568498,0.00265131831602656,0.0170188051422011
P41812,0.33089841418529,0.0185748447095531,0.0538051863832656
P41813,-1.24767749232633,0.000671754663944824,0.00879765181506117
P41814,0.056323434537265,0.431848858182716,0.534609973341523
P41815,-0.252031704248041,0.234713483386636,0.332837849350949
P41818,-0.333435430246036,0.00510760720773011,0.0245791106403676
P41819,0.241478649576718,0.164158683305952,0.252414439607339
P41821,-0.484846907919608,0.0986871546530242,0.173533866554203
P41832,0.0779622390438124,0.480290319329826,0.579000412029336
P41835,0.761415859938705,0.00199891839834232,0.0148042166095571
P41895,-0.0191321267823225,0.801187469157385,0.852188113948526
P41896,0.114864869328894,0.127573081079091,0.208410634234567
P41903,-0.0910296738435183,0.734480608045094,0.796470019977289
P41910,-0.223678171966002,0.164872023383572,0.253084866209661
P41911,0.57251175870298,6.37467037658319e-05,0.00340806937788535
P41920,0.227571068182147,0.00740683746714865,0.0306390154738637
P41921,0.476015147911347,0.000564374468367863,0.00804352183488988
P41930,1.15162125064748,0.000548274482540103,0.00793439350120879
P41940,0.361884384947349,0.0207964283906056,0.0578361727659035
P42073,0.12824715807526,0.440850302804707,0.542979022190837
P42826,0.096883426540743,0.222861850666828,0.319099787869093
P42838,-0.451763328116397,0.0139727849607946,0.0447551336987867
P42839,-1.12488110145076,0.00122031419333829,0.0117835781049601
P42840,-0.0903405213240681,0.531826423075471,0.627681011507306
P42842,0.348682742521624,0.0197536839180114,0.055883649582898
P42844,-0.0156915179128919,0.843830249357238,0.883690091330581
P42846,0.0238260434317303,0.81369133672776,0.861974083129469
P42934,-0.114754121398162,0.0658279875691179,0.128967161907034
P42935,0.313229225271835,0.0483591315973629,0.102975687936333
P42936,-0.80218406601433,0.38586152744811,0.488373992949249
P42937,-0.17528418615133,0.164969343219233,0.253087296336336
P42938,0.415275784927577,0.00973995511402455,0.0361344949985549
P42940,-0.239355408124215,0.0552834036361222,0.113032733655049
P42941,0.80766213163428,4.08832721311261e-05,0.00308169020152844
P42942,-0.159941471346166,0.0421612676141649,0.0928642985371736
P42943,0.0453091019392997,0.342787960660413,0.446862706594973
P42945,0.201160504001473,0.111044136411098,0.188048782179952
P42949,0.00200972123661937,0.983850175298042,0.988220253068096
P43123,0.131755247727187,0.00490210778836479,0.0240288289279384
P43321,-0.799692505709656,0.021857535150337,0.059598681053009
P43535,0.188683807188432,0.0427960993244892,0.0938360497147172
P43555,0.0947967218197872,0.131427963142736,0.213405290081456
P43556,-0.24635059184173,0.110674823283377,0.187798399488351
P43558,0.73920236623738,0.00143849626178771,0.012224232521952
P43560,-0.837682121137441,0.0749665316656492,0.141821793312818
P43561,0.0507491822960517,0.691931650117214,0.763940121003708
P43563,-0.562827386893339,0.044211366279317,0.0957590521395085
P43564,1.82328206661146,0.154918184668851,0.241712273411566
P43565,-0.0638821881763881,0.0953247526122117,0.169446925455197
P43567,0.739873932316741,0.0170375104222353,0.0507831593604763
P43568,0.9816858015538,0.0671516637428449,0.130982428646193
P43569,0.243219565569387,0.0827726387433331,0.152506676055071
P43572,-0.280224708602247,0.475688504200623,0.575440587107174
P43573,-0.0281894586081518,0.753790893697489,0.812216871480903
P43574,-0.497274617382442,0.101859111597958,0.177912516241129
P43577,0.256665937456419,0.308410371020748,0.41105225088502
P43579,-0.687073709420448,0.00714601020110268,0.030073531764442
P43582,0.386371740927089,0.00294661347830757,0.0179764620834879
P43583,0.200875704685288,0.097370622717842,0.171842430935963
P43585,-0.0372812887110147,0.727445581231615,0.791357528163332
P43586,-0.384590371714179,0.0830750258043606,0.152916345128328
P43587,-0.661511285838052,0.0426224564651338,0.0935762927700543
P43588,0.315964656666824,0.0109891505040695,0.0389093930164968
P43589,-0.0203486908395926,0.923118708751967,0.942570337172388
P43590,-0.0838656383302053,0.205839978592759,0.299789268950896
P43591,0.339418614329824,0.164893146911366,0.253084866209661
P43593,-0.00670897070856738,0.819199231197622,0.865376453510536
P43594,0.255338088178229,0.0857304588467283,0.156540457732991
P43596,-0.202298405559768,0.0778462577629668,0.145645066923322
P43597,-0.0200678112163286,0.781175919504233,0.834520496521818
P43598,-0.00914965276309213,0.945744745662735,0.958711360146552
P43601,-0.325008515781571,0.150651910494488,0.236579296480233
P43603,-0.20653717581887,0.0277642809854392,0.0697086906755069
P43609,0.0158971268969927,0.711873181136949,0.778675856309749
P43610,0.0826658953574365,0.72328892022342,0.78878494507891
P43611,0.117311469715055,0.532247389615486,0.627959354982862
P43612,-0.00819501454823531,0.966585451253858,0.973473233566831
P43613,-0.125608531296635,0.293143730548061,0.395679878240758
P43616,-0.0329499949775878,0.587216648121472,0.673829117194869
P43619,0.254032360959749,0.0724605234316752,0.13862723941356
P43620,-0.206284477880948,0.0671030159104264,0.13096284808295
P43621,-0.0197706404170796,0.74080325344519,0.801788333020448
P43636,0.0760253190693267,0.360143164154342,0.464488826164079
P43638,0.05243641801491,0.454831575269366,0.55636087389603
P43639,0.0706936948120595,0.781378861130098,0.834520496521818
P43682,-0.325213593338634,0.0262540123229945,0.0673172240460142
P45818,0.171050705753736,0.0961859493335386,0.170372188062331
P45976,-0.264658616973206,0.0364554249258318,0.0840059791769167
P45978,-0.113506281295373,0.198967033422319,0.292289379544611
P46151,0.0356433323785532,0.613554185118313,0.697444971823498
P46367,0.86494714535575,0.00143469285029262,0.012224232521952
P46654,-0.0388871326152833,0.77090875225985,0.826460963231799
P46655,0.163245971356854,2.83997383806425e-05,0.00269226204966063
P46669,0.326392570437751,0.00147877518024954,0.0123547532445469
P46670,-0.488821436615696,0.624591902061346,0.706205243930695
P46672,0.287272669731695,0.00294505156147525,0.0179764620834879
P46673,0.719371646100584,0.020834893977836,0.0578770705943696
P46675,-0.283539751792818,0.00678716493706987,0.0292529396017039
P46676,-0.343672299589263,0.0711416658928901,0.13726537582974
P46677,-0.0770101921417794,0.13493026826188,0.217426826576863
P46678,-1.01090526870292,0.0012362856940888,0.0117835781049601
P46680,0.376929377939616,0.00910928045101882,0.0351634202828043
P46681,0.331600338897239,0.00693520018392968,0.0294935540255887
P46682,-0.354936787166943,0.0214325061371288,0.0589611198841369
P46683,0.0964889332949204,0.313759388324682,0.41687107136597
P46784,-0.537635851873018,0.112984269289088,0.190383825846293
P46948,-0.0884989308656276,0.473945358625362,0.573945968031855
P46949,-0.465684440236155,0.0202304142050421,0.0568529950153295
P46951,0.0685744484998727,0.393138861390745,0.496288432392039
P46955,-0.704809097943436,0.0737165689046148,0.140560171620292
P46956,0.710304691388911,0.0017733058148559,0.0138595698709475
P46957,-0.489676445839616,0.022328730141117,0.0606397539140663
P46959,0.281109807087129,0.00863218643332279,0.0340915409370136
P46963,1.0263291878117,0.000298653473379895,0.0058606383573452
P46964,0.0518070322148112,0.812125424917326,0.860852950412365
P46965,-0.497065401900475,0.00208348176921128,0.0151862266873999
P46969,-0.268500303044325,0.0518814038896808,0.107699952260586
P46970,0.0410760164483564,0.677928789997893,0.751481848259103
P46971,0.297560287097334,0.046050455699975,0.0990508216450952
P46982,0.0861887845611862,0.30197458188082,0.404221697608422
P46984,-0.275939570188984,0.167454697322913,0.255974012311546
P46985,0.320854620499621,0.0192973957868345,0.0550519482833831
P46988,-0.0264454632856935,0.793127756505192,0.844674835185435
P46989,0.100920969825817,0.144395933201043,0.229271924331703
P46990,-0.452939497948545,0.0114801070941573,0.0395737025034365
P46992,-0.030605568361972,0.7061666354321,0.774181392173782
P46995,0.020267696811428,0.784533534495604,0.836835770128644
P47001,0.0643647984674538,0.617909575930005,0.700752016567896
P47006,-0.1967411945023,0.202615110201127,0.296365008107902
P47008,0.683825979407423,0.00031671809414758,0.00600171941535526
P47011,-0.143912721259574,0.493977804697543,0.592075163792956
P47013,-1.05611135399908,0.0282499731937555,0.0705106027028835
P47015,0.139866301323485,0.69232073465961,0.763940121003708
P47017,0.369612695434929,0.00366196577709542,0.0206754015543465
P47018,-0.106287356382513,0.115769683232477,0.194017176642571
P47019,0.00950381546174428,0.950740235208129,0.961511889632073
P47025,-0.555455005896752,2.85735359044171e-05,0.00269226204966063
P47029,-0.725010746974067,0.00304985958576684,0.0183099534777365
P47031,-0.260591545713189,0.00241342014476037,0.0162566805190633
P47032,-0.839226197687003,0.00931138623046729,0.0356523871824312
P47033,-0.408449221157419,0.294537508619573,0.396771735201585
P47035,-0.12465490087189,0.191856657857613,0.284928976993443
P47037,0.0756995452635215,0.393912548964985,0.496721304895269
P47039,0.426033818298477,0.00367360559457861,0.0206754015543465
P47044,-0.294435281258566,0.0114917881089433,0.0395737515386148
P47045,-0.502795030411118,0.027849377223815,0.0698706268810506
P47047,0.0730966395971154,0.205930033261221,0.299791705073846
P47048,-0.0658792646233531,0.883639966649784,0.912699989913541
P47049,-0.582421840791297,0.0107642737211898,0.0384297454680436
P47050,-0.225333115504535,0.0634870967567987,0.125348214318429
P47054,0.0959760376677606,0.661500054299383,0.739067254342394
P47057,-0.281474833558964,0.313740107313003,0.41687107136597
P47061,-0.378363344403085,0.0111926864304288,0.0392206532768746
P47064,0.393862634545127,0.0849672058639876,0.155620282014388
P47068,-0.102450102082615,0.0296924392326084,0.0728775353668652
P47069,0.765969932549832,0.0035463488868805,0.0202007089945111
P47072,-0.316041905601889,0.320665134467437,0.425379795116756
P47075,0.0463352658436144,0.727661091611868,0.791357528163332
P47076,-0.504395699905735,0.0272168483588397,0.0688438103155735
P47077,-0.0678614864222359,0.821349735927393,0.867378052386587
P47079,0.159045367703908,0.00308546414541426,0.0184583675154236
P47082,-0.713459175926741,0.00111929257646923,0.0114053330183162
P47083,-0.00956598088237723,0.94231038232745,0.957267689983441
P47084,-0.329334476144521,0.049826797723502,0.105041950203927
P47085,-0.323774552605666,0.222182774989983,0.318530842251066
P47089,0.259874451574994,0.0150407801889102,0.0466773343099575
P47093,-0.0669965927774261,0.87007743519805,0.902355209926602
P47095,0.529145783907847,0.0138119564136,0.0445366797984647
P47096,-0.0223262785407063,0.802920503461127,0.853496191707973
P47102,-1.37298253130336,0.0647159082291387,0.127108489121736
P47103,-0.170957183604755,0.0306170947631832,0.0743401470556317
P47104,-0.262068012079812,0.00346544143151043,0.0199692527900788
P47108,0.396196637048781,0.00976657026966145,0.0361344949985549
P47112,0.0254674352626019,0.796234971564503,0.847717835388197
P47116,-0.285985324798265,0.00184503886136487,0.0141913193146251
P47117,0.159934480568936,0.149651003038285,0.235565137752238
P47119,-0.3280626496614,0.0026918618832388,0.0171954717663767
P47120,-0.148857626463235,0.0613686074487447,0.122089335170758
P47122,-0.21109008417762,0.0674195186499008,0.131429314517508
P47123,0.652074472859669,0.0281744266074882,0.0704256853740603
P47124,0.0364691604895686,0.713783456640044,0.780513695977765
P47127,0.132925477648774,0.114465764297324,0.192211818067586
P47128,-0.613033240809056,0.144985962594804,0.229702188286584
P47129,-0.721566082771353,0.00575597860768824,0.0262603455415631
P47130,0.0951079928829197,0.357622271879312,0.461964937914661
P47133,1.08097271885273,0.000155975907948061,0.00451236088377287
P47135,-0.268562454116471,0.0397151803207879,0.0894514552776311
P47136,-0.710255829304555,0.000377722682697329,0.0065693026383041
P47137,0.446222965784608,0.0362218889708758,0.0836382895774068
P47138,-0.249112054715962,0.258421312401658,0.358953763991164
P47141,-0.353157586227367,0.0152591503621496,0.0470450091556097
P47143,-0.122500198399601,0.0953638504404398,0.169446925455197
P47148,-0.243467226891645,0.135857934180219,0.218506454594263
P47149,-0.226428940875868,0.0801553867466849,0.149224518026759
P47150,-0.0508096540165023,0.541334203943019,0.636245883497824
P47154,0.30472026996196,0.0835948874635905,0.153485492203302
P47156,0.295791072028611,0.56569200075135,0.65600932189695
P47160,-0.175933994026626,0.0805197067474952,0.149426986155414
P47164,-0.109528651335522,0.568065438835869,0.657819217716088
P47165,-0.0874037481889781,0.294346645954916,0.396672158553467
P47166,0.00281366201039691,0.970695940674032,0.976453330594993
P47169,0.201443020236241,0.177765763769221,0.268392389320835
P47170,0.0635952956986021,0.395405267264764,0.498037380825132
P47173,-0.42500926517229,0.0322332747934046,0.0769424828284507
P47176,-0.0904798028193503,0.204414747261674,0.298097516213069
P47190,-0.238859609380176,0.0565006585246024,0.114967146799911
P47771,1.22209905360791,0.000302340094551698,0.00589389425700781
P47818,-0.22247256536619,0.106634804433768,0.18306922680399
P47822,-0.125016445130048,0.599612801540913,0.683889247756146
P47912,-0.0836263414326662,0.252026165776738,0.351799487372302
P48015,0.342283232743992,0.000533842274667244,0.00793439350120879
P48016,-0.185145486393163,0.648744283955737,0.728414634616968
P48164,-0.260831391544861,0.000131825292033786,0.0044406624219836
P48231,-0.514449834680392,0.00947179493670675,0.0358582934389935
P48234,-0.00110702993517873,0.986993170037009,0.990790421061123
P48236,-0.569506342640276,0.000124840009050979,0.0044406624219836
P48240,0.565487217935821,0.00623273372187682,0.027708299848763
P48353,-0.23655288742615,0.0767547088520257,0.144079674834572
P48360,0.689153650655426,0.000373842303004285,0.00653645923603368
P48361,-0.567329919710508,0.000750009194243217,0.00915964576631502
P48362,0.0147998911838757,0.838204711271573,0.880344507534116
P48363,-0.21943447256054,0.0510547179741268,0.106439829974332
P48365,0.293131881428564,0.0511577394731815,0.106589098460093
P48412,-0.131800612473163,0.468534607576624,0.568903491922265
P48415,-0.255448913158033,0.0526299595460759,0.108707042419966
P48439,0.31137897130551,0.198132877347298,0.291695624983522
P48445,-0.12304897055335,0.120206552331825,0.199677093785285
P48510,-0.238827181848281,0.0202668676342215,0.0569082905755624
P48524,-0.238198119940202,0.0101324145401759,0.0370756743476553
P48527,-0.566960836371224,0.0106590550582,0.0383409488413727
P48558,1.09113515891436,0.000109439455500268,0.00419834906869332
P48562,-0.317427943103062,0.0250406768448288,0.0653872023538562
P48563,0.78432156299611,0.000745552430320557,0.00915964576631502
P48567,-0.147407534462503,0.231341982062274,0.329253125945615
P48570,0.256635771614478,0.00509066680159023,0.0245791106403676
P48582,-0.128546749080438,0.03949784124705,0.0891924470168421
P48589,-0.107774146500143,0.443962433975316,0.545228304143472
P48606,-0.0716099960557507,0.442746633424733,0.54432641557691
P48813,-0.331853224381218,0.00847151355861696,0.0336086245506769
P48836,-0.200608097148508,0.136660402705,0.219381015605944
P48837,-0.16955471615617,0.00384106969446483,0.0211508253305596
P49017,-0.188249656356255,0.257773203481424,0.35820020737771
P49089,0.130625886949079,0.0331471343466497,0.0784066106721309
P49090,0.0963280615784726,0.195160537052723,0.28864136405636
P49095,0.114856984503875,0.292917499715712,0.395531910444147
P49166,-0.361288339290521,0.0226953280247471,0.061291841289763
P49167,-0.308898293052889,0.0593321779649413,0.119297420069402
P49334,-0.390915716649374,0.0502993651246396,0.105644239320605
P49367,0.139051529481459,0.0129663137406926,0.0429090109350528
P49435,0.447561760633144,0.006316427476097,0.0279421472482777
P49626,-0.167638719845391,0.005566979735763,0.0257615215057409
P49686,-0.353707694168146,0.162634432880001,0.250866755947686
P49687,0.132663251685083,0.0160814531864193,0.0488783953479696
P49723,1.82162307023101,0.000469507540092833,0.00754638923117933
P49775,0.0757429985859616,0.576091916671482,0.664435151767993
P49954,0.321772882931557,0.001404274068157,0.012224232521952
P49955,-0.32028410677694,0.0483211341067265,0.102975687936333
P49956,-0.191516544417226,0.0689656173321542,0.13405809397746
P49957,-0.10981302431446,0.16737257644408,0.255963831964977
P49960,-0.007279057057316,0.988409527984013,0.991918674237211
P50077,1.66510540150364,2.4570725861713e-05,0.00261175046062463
P50079,-1.2584029885721,0.0760797503437555,0.143288458171026
P50085,-0.14827735392626,0.00865368941097884,0.0341018164565551
P50086,1.05231217601218,0.00323722267132532,0.0189648692593014
P50087,-0.649770518196242,0.00339948717361784,0.0197112145177978
P50089,-0.0726864559516941,0.847205745084554,0.886130708395562
P50094,0.170468416374186,0.000256776791223045,0.00547790487942495
P50095,0.0643688123865911,0.348681245597184,0.452631758540241
P50101,-0.195880359542976,0.0410533996559105,0.0914427336122589
P50105,-0.304556569579554,0.0295304438499941,0.0725849750283912
P50106,-0.0640561665876384,0.385344847304462,0.487902098565411
P50107,0.557512744026977,0.000914701772341777,0.0101726833173223
P50108,0.135341641181994,0.249254318341619,0.349079540798832
P50109,0.0344633652294266,0.764421975576777,0.820949472868799
P50110,0.00130059139128644,0.99355384121782,0.995902668265616
P50111,-0.125376304943057,0.622285748533461,0.704772373631219
P50264,0.426076565521343,0.0124979870040836,0.0420150365885545
P50276,-0.759113245926325,0.0045513513070889,0.0232153137348053
P50278,0.491541263125541,0.00449935502594867,0.0230540970513865
P50623,-0.142146398945156,0.263891733913764,0.364759886485529
P50861,0.589356256216761,0.0112194179315729,0.0392396701475223
P50896,-0.311294012022493,0.000544306141611452,0.00793439350120879
P50945,0.348898429882,0.278012809443336,0.38009651335421
P50946,-0.246566815856723,0.0018249853083752,0.014179934513179
P50947,0.678031503831616,0.00430782003327193,0.0224801931582437
P51401,0.132318866917286,0.122130013120731,0.202277834231211
P51402,-0.184309394099712,0.0306421359626953,0.074347729031089
P51534,0.0383291182124736,0.639754739107889,0.719989407781673
P51601,-0.0239237447124658,0.830592137639928,0.875502961738545
P51862,-0.313250821306417,0.108593053469878,0.185192376757077
P51996,0.0101178795728223,0.908661304622003,0.932719046137881
P51998,-0.196338735031851,0.0378743504111124,0.0863372288941487
P52286,-0.107599923093841,0.0698126393562202,0.135085266797661
P52488,0.430328385408022,0.00124746515507808,0.0117835781049601
P52489,0.265021933677877,0.119502783531644,0.198800118557791
P52490,0.111808166466897,0.134711125727191,0.217176871894787
P52491,1.12354002560357,0.000264467389697013,0.0055374900361251
P52553,-0.424939477985031,0.00248864842891441,0.0164423707704398
P52593,-0.144525636530067,0.203686833776906,0.297291626579718
P52870,-0.305748419444817,0.0924433827854892,0.165471216046638
P52871,-0.090720155375486,0.368384134061958,0.471709695257895
P52891,0.343280228729702,0.0501654985271487,0.105577977477531
P52892,-0.304765199557267,0.0229130409271096,0.0615368446751827
P52893,0.60162076313421,0.000461463316162218,0.00748939506422126
P52910,0.0035958728039378,0.944651281067247,0.957924408185382
P52911,-0.0324200091713901,0.481953073297025,0.580740612654888
P52917,0.0727180292554267,0.399782355602274,0.502431178289334
P52918,0.419194980668443,0.0569995261308418,0.115843255024455
P52920,-0.395434056447825,0.00675758411088051,0.0291625003869042
P53008,0.728872622648141,0.000835153078023521,0.00959427292439892
P53009,-0.0670773770296694,0.370570918984061,0.473794405274759
P53010,-0.24074768227354,0.0817896524117372,0.151270720272962
P53011,0.198617401693766,0.0862742651620679,0.15725003085961
P53012,-0.565028039578612,0.0376660246205319,0.0860357949581442
